"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009199","ribonucleoside triphosphate metabolic process","5/55","257/28943",0.000128554366605066,0.00463380057808262,0.00303548229280384,"Gapdh/Aldoa/Hspa8/Atp1b1/Pkm",5
"GO:0035303","regulation of dephosphorylation","4/55","136/28943",0.00013208527289775,0.00465527206257403,0.00304954770409542,"Calm2/Calm1/Ppia/Hsp90ab1",4
"GO:0022613","ribonucleoprotein complex biogenesis","6/55","418/28943",0.000139575027864387,0.0047985774550082,0.00314342334113831,"Hsp90ab1/Rpl6/Rps8/Npm1/Hsp90aa1/Ramac",6
"GO:0034605","cellular response to heat","3/55","53/28943",0.000142202484480066,0.0047985774550082,0.00314342334113831,"Hsp90ab1/Fgf1/Hsp90aa1",3
"GO:0006119","oxidative phosphorylation","4/55","140/28943",0.000147681890802006,0.00487965580858296,0.00319653566275395,"Cox4i1/Chchd2/Uqcrfs1/Cox5b",4
"GO:0032411","positive regulation of transporter activity","4/55","143/28943",0.000160223459595343,0.00518600830445334,0.00339721921848772,"Calm2/Calm1/Slc25a4/Atp1b1",4
"GO:0009141","nucleoside triphosphate metabolic process","5/55","275/28943",0.000176189504903565,0.00543269279159996,0.00355881581290845,"Gapdh/Aldoa/Hspa8/Atp1b1/Pkm",5
"GO:0019646","aerobic electron transport chain","3/55","57/28943",0.000176664130604127,0.00543269279159996,0.00355881581290845,"Cox4i1/Uqcrfs1/Cox5b",3
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","4/55","147/28943",0.000178121075134425,0.00543269279159996,0.00355881581290845,"Hspa5/Ubb/Npm1/Skp1",4
"GO:0043666","regulation of phosphoprotein phosphatase activity","3/55","58/28943",0.000186050153281818,0.0055617964249031,0.00364338824675075,"Calm2/Calm1/Hsp90ab1",3
"GO:0005513","detection of calcium ion","2/55","11/28943",0.000192874403133462,0.0055617964249031,0.00364338824675075,"Calm2/Calm1",2
"GO:1903332","regulation of protein folding","2/55","11/28943",0.000192874403133462,0.0055617964249031,0.00364338824675075,"Hspa8/Pdia3",2
"GO:0010665","regulation of cardiac muscle cell apoptotic process","3/55","60/28943",0.000205780027012741,0.00582798433646799,0.00381776102747322,"Hspa8/Slc25a4/Npm1",3
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","2/55","12/28943",0.000231167036467966,0.00643212140067008,0.00421351551235241,"Cox4i1/Cox5b",2
"GO:0010662","regulation of striated muscle cell apoptotic process","3/55","63/28943",0.000237839254126915,0.00650367339733253,0.00426038736521352,"Hspa8/Slc25a4/Npm1",3
"GO:0010659","cardiac muscle cell apoptotic process","3/55","64/28943",0.000249201267843178,0.00669886797964882,0.00438825426157389,"Hspa8/Slc25a4/Npm1",3
"GO:0010658","striated muscle cell apoptotic process","3/55","67/28943",0.00028537773039748,0.00754348467350672,0.00494154070004057,"Hspa8/Slc25a4/Npm1",3
"GO:0022618","ribonucleoprotein complex assembly","4/55","172/28943",0.000324289306597762,0.0082672937716057,0.00541568922318632,"Hsp90ab1/Rpl6/Hsp90aa1/Ramac",4
"GO:0032507","maintenance of protein location in cell","3/55","70/28943",0.000324783770923109,0.0082672937716057,0.00541568922318632,"Tmsb4x/Hspa5/Skp1",3
"GO:0006941","striated muscle contraction","4/55","173/28943",0.000331499296630322,0.0082672937716057,0.00541568922318632,"Calm2/Calm1/Aldoa/Atp1b1",4
"GO:0055117","regulation of cardiac muscle contraction","3/55","71/28943",0.000338657420244259,0.0082672937716057,0.00541568922318632,"Calm2/Calm1/Atp1b1",3
"GO:0009266","response to temperature stimulus","4/55","174/28943",0.000338823515229742,0.0082672937716057,0.00541568922318632,"Hsp90ab1/Fgf1/Pcsk1n/Hsp90aa1",4
"GO:0051280","negative regulation of release of sequestered calcium ion into cytosol","2/55","15/28943",0.000366422275753837,0.00880523832341795,0.00576808271401973,"Calm2/Calm1",2
"GO:1902904","negative regulation of supramolecular fiber organization","4/55","179/28943",0.000377195017573801,0.00892882534137385,0.00584904135656467,"Tmsb4x/Stmn1/Hspa8/Pfdn5",4
"GO:0071826","ribonucleoprotein complex subunit organization","4/55","180/28943",0.000385226821252451,0.00898484909568216,0.0058857410615506,"Hsp90ab1/Rpl6/Hsp90aa1/Ramac",4
"GO:0009060","aerobic respiration","4/55","187/28943",0.000444915498327363,0.0101618581366131,0.00665676908531039,"Cox4i1/Chchd2/Uqcrfs1/Cox5b",4
"GO:0015980","energy derivation by oxidation of organic compounds","5/55","337/28943",0.000448505718513821,0.0101618581366131,0.00665676908531039,"Cox4i1/Norad/Chchd2/Uqcrfs1/Cox5b",5
"GO:0051284","positive regulation of sequestering of calcium ion","2/55","17/28943",0.000473447921894283,0.0105574827990824,0.00691593251655563,"Calm2/Calm1",2
"GO:2000573","positive regulation of DNA biosynthetic process","3/55","80/28943",0.000480972304825718,0.0105574827990824,0.00691593251655563,"Hsp90ab1/Npm1/Hsp90aa1",3
"GO:0043270","positive regulation of ion transport","5/55","343/28943",0.000485937102353731,0.0105574827990824,0.00691593251655563,"Calm2/Calm1/Cck/Atp1b1/Pcp4",5
"GO:0051131","chaperone-mediated protein complex assembly","2/55","19/28943",0.00059384133711301,0.0124085003280878,0.00812848597851107,"Hsp90ab1/Hsp90aa1",2
"GO:0010921","regulation of phosphatase activity","3/55","86/28943",0.000594304409472716,0.0124085003280878,0.00812848597851107,"Calm2/Calm1/Hsp90ab1",3
"GO:0006469","negative regulation of protein kinase activity","4/55","202/28943",0.000594606573098783,0.0124085003280878,0.00812848597851107,"Ppia/Actb/Npm1/Pcp4",4
"GO:0006942","regulation of striated muscle contraction","3/55","87/28943",0.0006147044683012,0.0126613154120221,0.00829409856750901,"Calm2/Calm1/Atp1b1",3
"GO:0045860","positive regulation of protein kinase activity","5/55","363/28943",0.000627905361883989,0.0127674090249744,0.00836359773521589,"Ppia/Hsp90ab1/Fgf1/Npm1/Hsp90aa1",5
"GO:1903532","positive regulation of secretion by cell","5/55","365/28943",0.000643645202281642,0.0129217884913758,0.0084647277102196,"Ppia/Dynll1/Cck/Rab3a/Pcp4",5
"GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","2/55","20/28943",0.000659019889655205,0.0130650693124144,0.0085585872511801,"Calm2/Calm1",2
"GO:1902600","proton transmembrane transport","3/55","90/28943",0.000678574463305595,0.0132866555407737,0.00870374262875402,"Atp6v0c/Slc25a4/Atp1b1",3
"GO:0021953","central nervous system neuron differentiation","4/55","210/28943",0.000687588900925284,0.0132989755715549,0.00871181316063229,"Hsp90ab1/Ubb/Hsp90aa1/Cend1",4
"GO:0051937","catecholamine transport","3/55","91/28943",0.000700767313809813,0.0133905657795465,0.00877181152479753,"Actb/Rab3a/Pcp4",3
"GO:0006096","glycolytic process","3/55","92/28943",0.000723417983014083,0.0135743532595655,0.00889220592499577,"Gapdh/Aldoa/Pkm",3
"GO:0099558","maintenance of synapse structure","2/55","21/28943",0.000727503169648843,0.0135743532595655,0.00889220592499577,"Hspa8/Rab3a",2
"GO:0006757","ATP generation from ADP","3/55","93/28943",0.000746530268458477,0.013767407043897,0.00901867044025113,"Gapdh/Aldoa/Pkm",3
"GO:0051602","response to electrical stimulus","2/55","22/28943",0.000799278842169523,0.0144051845872825,0.00943646192848468,"Actb/Rab3a",2
"GO:1903672","positive regulation of sprouting angiogenesis","2/55","22/28943",0.000799278842169523,0.0144051845872825,0.00943646192848468,"Fgf1/Pkm",2
"GO:0021954","central nervous system neuron development","3/55","97/28943",0.000843670642743067,0.0150344004425899,0.00984864487743829,"Hsp90ab1/Ubb/Hsp90aa1",3
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/55","23/28943",0.000874334605760644,0.0154077187192931,0.010093195975272,"Calm2/Calm1",2
"GO:1901019","regulation of calcium ion transmembrane transporter activity","3/55","99/28943",0.000895107418666792,0.0154639202364471,0.0101300121280768,"Calm2/Calm1/Atp1b1",3
"GO:0033673","negative regulation of kinase activity","4/55","226/28943",0.000903729334434129,0.0154639202364471,0.0101300121280768,"Ppia/Actb/Npm1/Pcp4",4
"GO:0042326","negative regulation of phosphorylation","5/55","394/28943",0.00090677464185976,0.0154639202364471,0.0101300121280768,"Ppia/Dynll1/Actb/Npm1/Pcp4",5
"GO:0045185","maintenance of protein location","3/55","101/28943",0.000948494162672044,0.0158348604420827,0.0103730054133774,"Tmsb4x/Hspa5/Skp1",3
"GO:0046031","ADP metabolic process","3/55","101/28943",0.000948494162672044,0.0158348604420827,0.0103730054133774,"Gapdh/Aldoa/Pkm",3
"GO:0009408","response to heat","3/55","102/28943",0.000975927753500679,0.0161231397609591,0.0105618497007146,"Hsp90ab1/Fgf1/Hsp90aa1",3
"GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/55","25/28943",0.00103423736719335,0.0167377598404965,0.0109644713364107,"Calm2/Calm1",2
"GO:0060547","negative regulation of necrotic cell death","2/55","25/28943",0.00103423736719335,0.0167377598404965,0.0109644713364107,"Fth1/Slc25a4",2
"GO:0009135","purine nucleoside diphosphate metabolic process","3/55","105/28943",0.0010612319236213,0.0168311383086338,0.0110256411433076,"Gapdh/Aldoa/Pkm",3
"GO:0009179","purine ribonucleoside diphosphate metabolic process","3/55","105/28943",0.0010612319236213,0.0168311383086338,0.0110256411433076,"Gapdh/Aldoa/Pkm",3
"GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","2/55","26/28943",0.00111905992875119,0.0174013144514056,0.0113991487114471,"Calm2/Calm1",2
"GO:1904427","positive regulation of calcium ion transmembrane transport","3/55","107/28943",0.0011206391527868,0.0174013144514056,0.0113991487114471,"Calm2/Calm1/Atp1b1",3
"GO:1904062","regulation of cation transmembrane transport","5/55","414/28943",0.00113009797509128,0.0174013144514056,0.0113991487114471,"Calm2/Calm1/Slc25a4/Atp1b1/Ywhah",5
"GO:0006165","nucleoside diphosphate phosphorylation","3/55","109/28943",0.001182108780355,0.0178554716727908,0.0116966553003548,"Gapdh/Aldoa/Pkm",3
"GO:0015844","monoamine transport","3/55","109/28943",0.001182108780355,0.0178554716727908,0.0116966553003548,"Actb/Rab3a/Pcp4",3
"GO:0051047","positive regulation of secretion","5/55","420/28943",0.00120442733439836,0.0180209599278849,0.0118050623540336,"Ppia/Dynll1/Cck/Rab3a/Pcp4",5
"GO:0009150","purine ribonucleotide metabolic process","5/55","425/28943",0.00126908972659951,0.0186368176517298,0.0122084947383403,"Gapdh/Aldoa/Hspa8/Atp1b1/Pkm",5
"GO:0043254","regulation of protein-containing complex assembly","5/55","425/28943",0.00126908972659951,0.0186368176517298,0.0122084947383403,"Tmsb4x/Cck/Stmn1/Rab3a/Hsp90aa1",5
"GO:0032148","activation of protein kinase B activity","2/55","28/28943",0.00129838657160655,0.0188921202070458,0.012375736805173,"Ppia/Fgf1",2
"GO:0046939","nucleotide phosphorylation","3/55","113/28943",0.00131134344107843,0.018907188159549,0.0123856074291331,"Gapdh/Aldoa/Pkm",3
"GO:0006470","protein dephosphorylation","4/55","252/28943",0.00135082996985165,0.0193010480377002,0.012643614796051,"Calm2/Calm1/Ppia/Hsp90ab1",4
"GO:0003012","muscle system process","5/55","432/28943",0.00136389542290351,0.01931373339933,0.0126519246466707,"Calm2/Calm1/Aldoa/Slc25a4/Atp1b1",5
"GO:0006986","response to unfolded protein","3/55","116/28943",0.00141388239551636,0.0198444024715836,0.0129995521599874,"Hspa5/Hspa8/Hsp90aa1",3
"GO:0009185","ribonucleoside diphosphate metabolic process","3/55","117/28943",0.00144914856037156,0.0199856488412982,0.0130920789847755,"Gapdh/Aldoa/Pkm",3
"GO:0051952","regulation of amine transport","3/55","117/28943",0.00144914856037156,0.0199856488412982,0.0130920789847755,"Cck/Rab3a/Pcp4",3
"GO:0090257","regulation of muscle system process","4/55","258/28943",0.00147256441214974,0.0200338838661112,0.0131236764955544,"Calm2/Calm1/Slc25a4/Atp1b1",4
"GO:0033674","positive regulation of kinase activity","5/55","440/28943",0.001478552258584,0.0200338838661112,0.0131236764955544,"Ppia/Hsp90ab1/Fgf1/Npm1/Hsp90aa1",5
"GO:0071353","cellular response to interleukin-4","2/55","30/28943",0.00149054117036641,0.0200338838661112,0.0131236764955544,"Hsp90ab1/Hspa5",2
"GO:0009259","ribonucleotide metabolic process","5/55","445/28943",0.00155373598257489,0.0205896102533783,0.0134877184045161,"Gapdh/Aldoa/Hspa8/Atp1b1/Pkm",5
"GO:0051348","negative regulation of transferase activity","4/55","262/28943",0.0015578519737739,0.0205896102533783,0.0134877184045161,"Ppia/Actb/Npm1/Pcp4",4
"GO:0006163","purine nucleotide metabolic process","5/55","449/28943",0.00161588479604005,0.0208445558114053,0.0136547266117057,"Gapdh/Aldoa/Hspa8/Atp1b1/Pkm",5
"GO:0070997","neuron death","5/55","450/28943",0.0016317041776269,0.0208445558114053,0.0136547266117057,"Gapdh/Hsp90ab1/Ubb/Npm1/Pcp4",5
"GO:0015837","amine transport","3/55","122/28943",0.00163377149008644,0.0208445558114053,0.0136547266117057,"Cck/Rab3a/Pcp4",3
"GO:0010563","negative regulation of phosphorus metabolic process","5/55","453/28943",0.00167984753353793,0.0208445558114053,0.0136547266117057,"Ppia/Dynll1/Actb/Npm1/Pcp4",5
"GO:0034248","regulation of cellular amide metabolic process","5/55","453/28943",0.00167984753353793,0.0208445558114053,0.0136547266117057,"Gapdh/Eif1/Rtn1/Npm1/Pkm",5
"GO:0045936","negative regulation of phosphate metabolic process","5/55","453/28943",0.00167984753353793,0.0208445558114053,0.0136547266117057,"Ppia/Dynll1/Actb/Npm1/Pcp4",5
"GO:0051085","chaperone cofactor-dependent protein refolding","2/55","32/28943",0.00169542730117987,0.0208445558114053,0.0136547266117057,"Hspa5/Hspa8",2
"GO:0070296","sarcoplasmic reticulum calcium ion transport","2/55","32/28943",0.00169542730117987,0.0208445558114053,0.0136547266117057,"Calm2/Calm1",2
"GO:0070670","response to interleukin-4","2/55","32/28943",0.00169542730117987,0.0208445558114053,0.0136547266117057,"Hsp90ab1/Hspa5",2
"GO:0019693","ribose phosphate metabolic process","5/55","456/28943",0.0017290292096653,0.0210941563579166,0.0138182334408069,"Gapdh/Aldoa/Hspa8/Atp1b1/Pkm",5
"GO:0051261","protein depolymerization","3/55","126/28943",0.0017916069259825,0.0215847317650378,0.0141395966364189,"Stmn1/Hspa8/Stmn3",3
"GO:0002834","regulation of response to tumor cell","2/55","33/28943",0.00180261470206196,0.0215847317650378,0.0141395966364189,"Calm2/Calm1",2
"GO:0048588","developmental cell growth","4/55","273/28943",0.00181006893111603,0.0215847317650378,0.0141395966364189,"Hsp90ab1/Olfm1/Slc25a4/Hsp90aa1",4
"GO:0051973","positive regulation of telomerase activity","2/55","34/28943",0.00191294906441429,0.0225097377050681,0.0147455439801568,"Hsp90ab1/Hsp90aa1",2
"GO:2000278","regulation of DNA biosynthetic process","3/55","129/28943",0.0019160243317681,0.0225097377050681,0.0147455439801568,"Hsp90ab1/Npm1/Hsp90aa1",3
"GO:0060560","developmental growth involved in morphogenesis","4/55","278/28943",0.00193357508448057,0.022548897676369,0.0147711966593059,"Hsp90ab1/Fgf1/Olfm1/Hsp90aa1",4
"GO:0060048","cardiac muscle contraction","3/55","132/28943",0.00204570818044148,0.0236824319283225,0.0155137454790299,"Calm2/Calm1/Atp1b1",3
"GO:0032414","positive regulation of ion transmembrane transporter activity","3/55","135/28943",0.00218073627978795,0.0250626647807514,0.0164179001384493,"Calm2/Calm1/Atp1b1",3
"GO:0072521","purine-containing compound metabolic process","5/55","483/28943",0.00222063182315792,0.0252281219590061,0.0165262868344986,"Gapdh/Aldoa/Hspa8/Atp1b1/Pkm",5
"GO:0009132","nucleoside diphosphate metabolic process","3/55","136/28943",0.0022269464528757,0.0252281219590061,0.0165262868344986,"Gapdh/Aldoa/Pkm",3
"GO:0051084","'de novo' post-translational protein folding","2/55","37/28943",0.0022627150229817,0.025451532102475,0.0166726370114441,"Hspa5/Hspa8",2
"GO:0035966","response to topologically incorrect protein","3/55","138/28943",0.00232118468459827,0.0257440483200899,0.0168642567809973,"Hspa5/Hspa8/Hsp90aa1",3
"GO:0048675","axon extension","3/55","138/28943",0.00232118468459827,0.0257440483200899,0.0168642567809973,"Hsp90ab1/Olfm1/Hsp90aa1",3
"GO:0032412","regulation of ion transmembrane transporter activity","4/55","293/28943",0.00233901044184348,0.025761601116415,0.0168757551615462,"Calm2/Calm1/Atp1b1/Ywhah",4
"GO:0006458","'de novo' protein folding","2/55","38/28943",0.00238551849587191,0.02609263678933,0.0170926080248681,"Hspa5/Hspa8",2
"GO:0030003","cellular cation homeostasis","5/55","498/28943",0.00253422836027061,0.0275293573930766,0.0180337663416517,"Calm2/Fth1/Calm1/Atp6v0c/Atp1b1",5
"GO:0021680","cerebellar Purkinje cell layer development","2/55","40/28943",0.00264037696370648,0.0281049521103253,0.0184108234770632,"Hspa5/Cend1",2
"GO:1901020","negative regulation of calcium ion transmembrane transporter activity","2/55","40/28943",0.00264037696370648,0.0281049521103253,0.0184108234770632,"Calm2/Calm1",2
"GO:1903670","regulation of sprouting angiogenesis","2/55","40/28943",0.00264037696370648,0.0281049521103253,0.0184108234770632,"Fgf1/Pkm",2
"GO:0002181","cytoplasmic translation","3/55","146/28943",0.00272277283282771,0.0287887847524316,0.0188587844631645,"Rpl6/Rps8/Pkm",3
"GO:0010939","regulation of necrotic cell death","2/55","41/28943",0.00277240850184006,0.0291194694299228,0.0190754073985092,"Fth1/Slc25a4",2
"GO:0019932","second-messenger-mediated signaling","4/55","309/28943",0.00283239930517114,0.0295538506447463,0.0193599592396393,"Calm2/Calm1/Gapdh/Atp1b1",4
"GO:0014059","regulation of dopamine secretion","2/55","42/28943",0.00290749265828966,0.0299433984158922,0.0196151418573609,"Rab3a/Pcp4",2
"GO:0072595","maintenance of protein localization in organelle","2/55","42/28943",0.00290749265828966,0.0299433984158922,0.0196151418573609,"Hspa5/Skp1",2
"GO:0051928","positive regulation of calcium ion transport","3/55","151/28943",0.00299420754976403,0.0306375043479081,0.0200698326086051,"Calm2/Calm1/Atp1b1",3
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","2/55","43/28943",0.00304561778460466,0.0309637808101474,0.0202835678367396,"Calm2/Calm1",2
"GO:0006936","muscle contraction","4/55","317/28943",0.00310399954810733,0.0313563266452116,0.0205407144081927,"Calm2/Calm1/Aldoa/Atp1b1",4
"GO:0016052","carbohydrate catabolic process","3/55","154/28943",0.00316477809837024,0.0315681639246239,0.0206794835027569,"Gapdh/Aldoa/Pkm",3
"GO:0044839","cell cycle G2/M phase transition","3/55","154/28943",0.00316477809837024,0.0315681639246239,0.0206794835027569,"Calm2/Calm1/Npm1",3
"GO:0014046","dopamine secretion","2/55","44/28943",0.0031867722641802,0.0315888800686862,0.0206930541101701,"Rab3a/Pcp4",2
"GO:0034504","protein localization to nucleus","4/55","320/28943",0.00321028537532168,0.031624301896026,0.0207162580283916,"Hsp90ab1/Hspa8/Npm1/Skp1",4
"GO:0034331","cell junction maintenance","2/55","45/28943",0.00333094451218169,0.0326103580019763,0.0213621977486896,"Hspa8/Rab3a",2
"GO:0021955","central nervous system neuron axonogenesis","2/55","46/28943",0.00347812297546959,0.0338423499330968,0.0221692436344106,"Hsp90ab1/Hsp90aa1",2
"GO:0051054","positive regulation of DNA metabolic process","4/55","328/28943",0.00350582988886432,0.0339039402667,0.0222095898607772,"Hsp90ab1/Actb/Npm1/Hsp90aa1",4
"GO:0051402","neuron apoptotic process","4/55","329/28943",0.00354403043623039,0.0340656501324933,0.0223155217898526,"Gapdh/Hsp90ab1/Npm1/Pcp4",4
"GO:0002347","response to tumor cell","2/55","48/28943",0.00378145249337144,0.0359124769729767,0.0235253300407035,"Calm2/Calm1",2
"GO:0051972","regulation of telomerase activity","2/55","48/28943",0.00378145249337144,0.0359124769729767,0.0235253300407035,"Hsp90ab1/Hsp90aa1",2
"GO:0006937","regulation of muscle contraction","3/55","167/28943",0.00397246988004448,0.0375020073199438,0.0245665900476435,"Calm2/Calm1/Atp1b1",3
